ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,baverage,numgeeklists,numwanting,numcomments,siteviews,numplays,numplays_month,boardgamecategory_cnt,boardgamemechanic_cnt,boardgamefamily_cnt
261738,Blankout,2018,1,99,15,6,30.0,6.27,14580.0,1.0,72,"Dice Rolling, Paper-and-Pencil",Unknown,5.51638,15.0,1.0,17.0,4984.0,421.0,0.0,1.0,2.0,1
257633,Nexus Infernum,2019,2,5,90,12,31.0,6.45,14581.0,2.0,65,"Dice Rolling, Set Collection, Worker Placement",Unknown,5.51889,7.0,2.0,14.0,6116.0,40.0,0.0,3.0,3.0,2
31070,Horse Fair Card Game,2007,2,6,20,6,78.0,5.8,14582.0,1.08,124,"Set Collection, Voting",Family Games,5.51328,47.0,6.0,36.0,13994.0,432.0,0.0,3.0,2.0,2
209649,Aurimentic,2016,2,4,90,12,92.0,6.11,14583.0,3.0,168,"Area Majority / Influence, Dice Rolling, Modular Board",Unknown,5.51296,73.0,5.0,38.0,29206.0,140.0,0.0,0.0,3.0,0
26446,LovePigs (Porcellini),2007,4,14,15,10,58.0,6.33,14584.0,1.0,118,"Acting, Card Drafting, Modular Board, Team-Based Game",Unknown,5.51419,30.0,1.0,30.0,14985.0,65.0,0.0,5.0,4.0,1
276641,Super Punch Fighter,2019,1,6,45,14,35.0,6.39,14585.0,0.0,107,Cooperative Game,Unknown,5.51418,26.0,7.0,17.0,26703.0,63.0,0.0,1.0,1.0,0
163144,Scheffeln,2014,2,8,20,10,73.0,5.82,14586.0,1.67,110,Unknown,Unknown,5.51507,47.0,4.0,25.0,12821.0,173.0,0.0,4.0,0.0,1
24127,Pokmon Trading Figure Game,2006,2,2,10,0,72.0,6.15,14587.0,1.36,102,Area Movement,Customizable Games,5.51539,17.0,10.0,33.0,42245.0,210.0,0.0,4.0,1.0,4
118001,Kleine Fotosafari,2012,2,4,20,6,95.0,5.75,14588.0,1.29,156,Pattern Building,Unknown,5.51416,18.0,1.0,16.0,18691.0,204.0,0.0,3.0,1.0,1
167718,Escola de Dragäes,2014,2,4,15,8,38.0,6.3,14589.0,1.0,81,Card Drafting,Unknown,5.51321,3.0,0.0,6.0,4172.0,299.0,0.0,6.0,1.0,1
184861,Hawken: Real-Time Card Game - Scout vs. Grenadier,2014,2,2,20,14,30.0,6.23,14590.0,1.0,118,"Campaign / Battle Card Driven, Hand Management, Simultaneous Action Selection",Unknown,5.51444,33.0,3.0,7.0,3012.0,23.0,0.0,4.0,3.0,1
182540,Robots & Rockets,2015,2,4,35,8,39.0,6.22,14591.0,1.0,131,"Hand Management, Set Collection, Take That",Unknown,5.51413,12.0,0.0,9.0,10069.0,113.0,0.0,3.0,3.0,1
156113,Grim End Manor,2014,2,6,30,12,44.0,6.03,14592.0,1.5,87,"Card Drafting, Hand Management",Unknown,5.51413,37.0,0.0,13.0,5910.0,146.0,0.0,1.0,2.0,1
38826,San Juan Hill: The Santiago Campaign 1898,2009,2,2,60,12,40.0,6.33,14593.0,2.33,263,Hexagon Grid,"Abstract Games, Wargames",5.51412,37.0,3.0,43.0,17185.0,21.0,0.0,2.0,1.0,4
32969,Innsmouth Escape,2008,2,5,30,12,244.0,5.62,14594.0,2.0,530,"Area Movement, Dice Rolling, Hidden Movement, Point to Point Movement, Secret Unit Deployment",Thematic Games,5.51471,232.0,23.0,100.0,77516.0,236.0,0.0,6.0,5.0,4
140097,Imagem & AÆo: No Limite,2008,0,0,60,10,37.0,6.28,14595.0,1.0,64,"Line Drawing, Team-Based Game, Time Track",Unknown,5.51315,1.0,0.0,2.0,3182.0,43.0,0.0,1.0,3.0,1
155836,Hollywood Game Night Party Game,2014,4,8,0,12,60.0,5.88,14596.0,1.33,239,Action Queue,Unknown,5.51222,30.0,0.0,19.0,15563.0,70.0,0.0,5.0,1.0,1
87876,The Card Game of Oz,2014,1,4,20,14,66.0,6.0,14597.0,1.33,181,"Card Drafting, Dice Rolling, Hand Management, Point to Point Movement, Storytelling, Variable Phase Order, Variable Player Powers","Customizable Games, Thematic Games",5.51502,100.0,15.0,42.0,41742.0,176.0,0.0,5.0,7.0,2
275777,Erune,0,2,5,120,12,31.0,9.58,14598.0,0.0,10,"Action Points, Dice Rolling, Modular Board, Paper-and-Pencil, Role Playing, Team-Based Game",Unknown,5.51408,6.0,8.0,16.0,10587.0,2.0,0.0,4.0,6.0,1
139374,DTC,2012,2,6,20,7,60.0,6.05,14599.0,1.38,92,Betting and Bluffing,Family Games,5.51346,2.0,2.0,9.0,6554.0,182.0,0.0,2.0,1.0,0
36523,Castellers,2008,2,4,30,0,155.0,5.67,14600.0,1.4,209,Set Collection,Family Games,5.51376,91.0,7.0,55.0,27210.0,250.0,0.0,1.0,1.0,1
29291,Tako Judo,2007,2,4,30,10,45.0,6.0,14601.0,2.0,51,"Area Movement, Enclosure, Pattern Building, Point to Point Movement, Team-Based Game",Abstract Games,5.51532,54.0,8.0,21.0,14749.0,65.0,0.0,4.0,5.0,1
91394,Ring-A-Ding-Ding,2011,2,6,10,4,113.0,5.71,14602.0,1.0,190,Pattern Building,Unknown,5.51404,35.0,3.0,34.0,14239.0,362.0,0.0,2.0,1.0,0
14128,Jupiter,1993,2,4,15,8,41.0,6.12,14603.0,1.38,86,Tile Placement,Abstract Games,5.51496,34.0,4.0,20.0,12626.0,97.0,0.0,2.0,1.0,2
15334,Sag's mit Symbolen,2005,3,6,45,12,41.0,5.96,14604.0,1.0,55,"Pattern Recognition, Team-Based Game",Unknown,5.51403,18.0,0.0,15.0,6508.0,52.0,0.0,2.0,2.0,0
40653,Walter Wick Can You See What I See?,2009,2,6,15,4,36.0,5.93,14605.0,1.2,72,Pattern Recognition,Children's Games,5.51528,40.0,4.0,22.0,15064.0,320.0,0.0,1.0,1.0,0
210350,Cont ria,2016,3,5,25,12,41.0,6.09,14606.0,2.5,72,"Hand Management, Memory, Take That",Unknown,5.51369,4.0,0.0,11.0,4458.0,118.0,0.0,3.0,3.0,0
4245,Asteroid Zero-Four,1979,2,2,60,12,54.0,6.17,14607.0,2.57,155,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.51433,30.0,11.0,28.0,19263.0,10.0,0.0,2.0,3.0,3
4579,Pirates des Carabes,1997,3,6,120,10,55.0,5.87,14608.0,2.0,112,"Hand Management, Set Collection, Team-Based Game, Variable Player Powers",Unknown,5.51401,7.0,2.0,10.0,10768.0,27.0,0.0,5.0,4.0,0
75783,Draco,2010,2,2,15,6,34.0,6.29,14609.0,1.0,63,Unknown,Unknown,5.51398,20.0,15.0,17.0,12275.0,89.0,0.0,2.0,0.0,3
64520,Gongor Whist,2008,1,1,10,0,31.0,6.22,14610.0,2.0,20,Trick-taking,Unknown,5.51399,22.0,0.0,15.0,6560.0,191.0,0.0,2.0,1.0,3
259554,Spoilers: Popcorn Edition,2018,2,10,30,14,48.0,6.15,14611.0,1.0,82,"Betting and Bluffing, Team-Based Game",Unknown,5.51272,1.0,0.0,7.0,2735.0,88.0,0.0,4.0,2.0,0
67144,Frutti di Mare,2009,2,6,20,6,79.0,5.86,14612.0,1.0,125,"Commodity Speculation, Hand Management",Children's Games,5.51364,15.0,2.0,16.0,14742.0,218.0,0.0,3.0,2.0,1
117885,Chef Cuckoo!,2012,3,8,20,7,46.0,6.0,14613.0,1.0,103,"Storytelling, Voting",Unknown,5.51396,23.0,6.0,15.0,10351.0,272.0,0.0,4.0,2.0,1
3540,Tic Tac Chec,1995,2,2,10,0,68.0,6.0,14614.0,2.17,202,"Grid Movement, Pattern Building",Abstract Games,5.51381,89.0,3.0,45.0,28730.0,228.0,0.0,1.0,2.0,3
287678,Rat Attack,2019,2,2,30,8,31.0,6.36,14615.0,2.0,62,"Pattern Building, Take That, Tile Placement",Unknown,5.51613,3.0,2.0,7.0,5846.0,136.0,0.0,1.0,3.0,1
235249,Alchemistry,2017,1,4,60,16,52.0,7.25,14616.0,2.29,82,"Hand Management, Tile Placement",Unknown,5.51642,15.0,2.0,11.0,14306.0,178.0,0.0,2.0,2.0,2
173669,Backstab Card Game,2015,2,4,60,8,30.0,6.73,14617.0,2.0,87,"Campaign / Battle Card Driven, Take That",Unknown,5.51361,13.0,0.0,12.0,9056.0,31.0,0.0,4.0,2.0,0
146204,Ruckus: The Goblin Army Game,2014,2,4,20,8,91.0,6.11,14618.0,2.25,296,"Card Drafting, Deck Bag and Pool Building, Hand Management",Unknown,5.51393,93.0,3.0,27.0,21289.0,162.0,0.0,5.0,3.0,2
144874,Trailer Park Boys Board Game,2013,2,6,90,18,41.0,6.71,14619.0,1.67,97,"Dice Rolling, Pick-up and Deliver, Roll / Spin and Move",Unknown,5.51546,17.0,8.0,20.0,28754.0,103.0,0.0,5.0,3.0,0
115944,another damn Civilization game,2011,2,4,40,10,45.0,5.99,14620.0,1.93,227,Dice Rolling,Strategy Games,5.51352,32.0,4.0,34.0,11958.0,49.0,0.0,2.0,1.0,1
1007,Die Hanse,1993,3,6,75,10,164.0,5.7,14621.0,2.26,379,"Pick-up and Deliver, Team-Based Game",Unknown,5.511,103.0,11.0,61.0,24844.0,69.0,0.0,3.0,2.0,1
65242,"Shiloh: Bloody April, 1862",2010,1,2,180,12,32.0,6.25,14622.0,2.88,232,"Dice Rolling, Hexagon Grid, Movement Points",Wargames,5.50852,21.0,2.0,35.0,19379.0,19.0,0.0,2.0,3.0,4
4570,Wordsters,1991,2,6,60,12,65.0,5.87,14623.0,1.33,225,Unknown,Unknown,5.51359,46.0,1.0,27.0,17642.0,67.0,0.0,2.0,0.0,0
256915,Dice & Dragons,2018,1,5,30,8,91.0,5.9,14624.0,1.0,216,"Cooperative Game, Dice Rolling, Role Playing",Unknown,5.51448,40.0,4.0,35.0,21402.0,261.0,0.0,3.0,3.0,0
66533,Turning Point,2009,2,2,90,12,33.0,6.17,14625.0,1.75,108,"Campaign / Battle Card Driven, Hexagon Grid",Wargames,5.51481,70.0,7.0,22.0,24663.0,28.0,0.0,3.0,2.0,1
25069,Med andra ord,2001,4,8,20,8,119.0,5.77,14626.0,1.25,190,Cooperative Game,Unknown,5.51537,3.0,0.0,14.0,5411.0,251.0,0.0,2.0,1.0,0
14715,Dueling Nobles,2004,2,2,20,8,44.0,6.57,14627.0,1.93,78,"Card Drafting, Dice Rolling, Hand Management, Variable Player Powers",Unknown,5.51543,41.0,1.0,35.0,44895.0,73.0,0.0,6.0,4.0,2
88900,Yaniv,0,2,10,20,8,58.0,5.86,14628.0,1.4,28,"Hand Management, Set Collection",Unknown,5.51263,6.0,0.0,16.0,8812.0,354.0,0.0,1.0,2.0,4
1866,Brainstorm,1990,2,4,60,12,177.0,5.69,14629.0,1.62,341,Unknown,Unknown,5.51618,26.0,1.0,25.0,25324.0,222.0,0.0,3.0,0.0,0
3557,Steppe,1985,2,2,20,10,33.0,6.35,14630.0,2.4,90,Tile Placement,Abstract Games,5.51386,41.0,4.0,20.0,10498.0,36.0,0.0,1.0,1.0,2
882,Derby,2000,3,5,60,0,43.0,6.03,14631.0,1.67,91,Betting and Bluffing,Unknown,5.51386,18.0,6.0,18.0,27890.0,26.0,0.0,3.0,1.0,1
105602,Dabble,2011,2,4,60,10,73.0,5.92,14632.0,1.4,225,Unknown,Unknown,5.51627,84.0,3.0,34.0,15601.0,262.0,0.0,2.0,0.0,1
30081,Salvo!,2007,1,1,60,12,34.0,6.35,14633.0,1.33,125,Paper-and-Pencil,Wargames,5.51385,43.0,2.0,28.0,27915.0,40.0,0.0,3.0,1.0,4
146728,Badass Zombie Killers,2013,2,6,15,0,35.0,6.09,14634.0,1.0,113,Unknown,Unknown,5.51479,10.0,0.0,14.0,8663.0,79.0,0.0,2.0,0.0,0
10348,Second Front Now!,1997,1,2,240,12,36.0,6.4,14635.0,2.83,269,"Dice Rolling, Hexagon Grid",Wargames,5.51352,23.0,5.0,43.0,14965.0,8.0,0.0,2.0,2.0,2
201144,Merrill's Marauders: Commandos in Burma 1943-1944,2016,1,1,120,0,41.0,6.28,14636.0,2.0,188,"Point to Point Movement, Solo / Solitaire Game",Unknown,5.51554,22.0,9.0,25.0,16099.0,47.0,0.0,2.0,5.0,6
147418,Ajo y Agua,2013,4,6,20,8,58.0,6.01,14637.0,1.5,73,"Hand Management, Role Playing, Team-Based Game, Variable Player Powers",Unknown,5.51378,7.0,0.0,15.0,6475.0,47.0,0.0,7.0,4.0,1
2487,Why,1958,2,4,45,12,98.0,5.82,14638.0,1.22,357,"Roll / Spin and Move, Set Collection, Trading",Unknown,5.51654,144.0,12.0,68.0,33274.0,78.0,0.0,4.0,3.0,3
112811,Search for Gnomes,2012,2,4,35,8,34.0,6.26,14639.0,1.6,59,Memory,Unknown,5.51321,21.0,2.0,11.0,9721.0,74.0,0.0,5.0,1.0,0
143200,Jungle Speed: Silver,2013,3,4,0,7,68.0,5.83,14640.0,1.2,234,Pattern Recognition,Unknown,5.51185,61.0,0.0,28.0,9734.0,183.0,0.0,3.0,1.0,1
2098,Heresy,1995,2,5,90,12,109.0,5.76,14641.0,3.2,207,Voting,Customizable Games,5.51354,43.0,14.0,55.0,23081.0,58.0,0.0,4.0,1.0,1
17577,Granny Apples,2005,2,6,15,8,132.0,5.7,14642.0,1.3,303,Dice Rolling,Unknown,5.51472,92.0,2.0,38.0,19622.0,322.0,0.0,2.0,1.0,1
217863,Unauthorized,2017,6,12,40,12,44.0,6.26,14643.0,2.0,199,"Hand Management, Variable Player Powers",Unknown,5.51003,39.0,2.0,22.0,10691.0,94.0,1.0,2.0,2.0,0
7973,My Haunted Castle,1989,2,4,20,6,86.0,5.76,14644.0,1.14,222,Memory,Unknown,5.51624,45.0,3.0,38.0,22568.0,241.0,0.0,3.0,1.0,1
13767,Scene It? 007,2004,2,4,30,13,140.0,5.73,14645.0,1.71,411,Roll / Spin and Move,Unknown,5.51322,75.0,4.0,53.0,18383.0,81.0,0.0,4.0,1.0,3
244913,Brainwaves: The Brilliant Boar,2018,1,4,15,8,32.0,6.88,14646.0,1.0,108,Memory,Unknown,5.51154,6.0,0.0,7.0,5203.0,138.0,0.0,0.0,1.0,1
138470,Erie Railroad,2013,3,5,30,0,52.0,5.93,14647.0,2.0,114,"Auction/Bidding, Stock Holding",Unknown,5.5221,60.0,19.0,29.0,7704.0,165.0,0.0,2.0,2.0,1
5224,Vitoria 1813,1997,2,2,180,12,33.0,6.4,14648.0,2.67,196,"Hexagon Grid, Simulation",Wargames,5.51377,9.0,0.0,24.0,8419.0,17.0,0.0,2.0,2.0,4
142963,Cache Me If You Can!: The Geocaching Board Game,2013,2,4,60,8,42.0,6.71,14649.0,2.5,118,"Set Collection, Variable Player Powers",Unknown,5.51613,24.0,6.0,21.0,15043.0,95.0,0.0,2.0,2.0,1
35207,Likewise!,2008,3,6,35,12,137.0,5.78,14650.0,1.17,435,"Dice Rolling, Line Drawing",Unknown,5.51718,53.0,2.0,41.0,20472.0,315.0,0.0,2.0,2.0,0
37059,Charioteer,2008,2,5,40,0,35.0,6.13,14651.0,2.25,59,"Auction/Bidding, Card Drafting",Unknown,5.51346,93.0,6.0,35.0,12534.0,66.0,0.0,2.0,2.0,2
8134,History of War,2003,2,6,60,14,96.0,6.02,14652.0,2.57,277,"Campaign / Battle Card Driven, Card Drafting, Hand Management",Wargames,5.51466,58.0,5.0,48.0,46384.0,268.0,0.0,3.0,3.0,1
218854,Invisible Ink,2017,3,6,30,10,65.0,5.84,14653.0,2.0,121,Unknown,Unknown,5.5128,19.0,2.0,14.0,7309.0,98.0,0.0,1.0,0.0,0
251444,Penny Rails,2019,2,2,20,8,50.0,6.1,14654.0,2.0,295,"Hand Management, Network and Route Building, Stock Holding, Tile Placement",Unknown,5.51307,25.0,12.0,24.0,11943.0,153.0,0.0,4.0,4.0,3
73241,Bastogne: A Desperate Defense,2010,2,2,60,12,36.0,6.16,14655.0,1.8,182,"Hexagon Grid, Simulation",Wargames,5.51539,15.0,5.0,27.0,20376.0,51.0,0.0,2.0,2.0,5
24826,Zatre: Das Kartenspiel,2006,2,4,30,8,82.0,5.82,14656.0,1.43,214,Tile Placement,Abstract Games,5.51339,9.0,0.0,26.0,10536.0,147.0,0.0,2.0,1.0,0
34218,Slush Fund,2008,2,4,20,0,39.0,6.06,14657.0,2.0,96,Hand Management,Unknown,5.51339,120.0,4.0,28.0,13143.0,73.0,0.0,1.0,1.0,0
182556,Shinobi,2015,4,6,20,10,104.0,5.75,14658.0,1.5,247,Player Elimination,Unknown,5.51488,32.0,1.0,29.0,19789.0,185.0,0.0,3.0,1.0,1
164010,Moriarty's Machinations,2014,5,10,30,13,40.0,6.22,14659.0,2.33,107,"Acting, Voting",Unknown,5.51211,15.0,1.0,19.0,11311.0,117.0,0.0,3.0,2.0,2
8132,Winter Fury: The Battle of Tolvajrvi 1939,2001,2,2,360,14,64.0,5.99,14660.0,2.73,334,"Chit-Pull System, Dice Rolling, Hexagon Grid, Variable Phase Order",Wargames,5.51368,35.0,4.0,52.0,26715.0,20.0,0.0,2.0,4.0,4
193695,Let Them Eat Cake,2016,3,6,60,12,127.0,5.74,14661.0,2.33,423,"Bribery, Simultaneous Action Selection, Trading, Voting",Unknown,5.51339,157.0,4.0,40.0,35758.0,181.0,0.0,7.0,4.0,1
274053,Vintage Racers,2019,2,4,15,12,36.0,6.37,14662.0,1.33,198,Card Drafting,Unknown,5.51004,13.0,1.0,22.0,9985.0,58.0,0.0,2.0,1.0,2
32885,Sequence: States & Capitals,2006,2,6,15,7,98.0,5.73,14663.0,1.0,394,Pattern Building,Abstract Games,5.51762,89.0,1.0,40.0,19258.0,246.0,0.0,3.0,1.0,1
2149,Renfield,1999,4,7,60,10,156.0,5.64,14666.0,1.35,588,"Betting and Bluffing, Trick-taking",Unknown,5.51367,59.0,4.0,85.0,24203.0,105.0,0.0,3.0,2.0,0
6119,Laser Attack,1978,2,4,20,7,69.0,5.99,14667.0,1.17,160,"Pick-up and Deliver, Point to Point Movement",Children's Games,5.51427,129.0,9.0,45.0,24611.0,114.0,0.0,3.0,2.0,2
20533,Daihinmin,0,3,6,10,8,43.0,5.9,14668.0,1.25,36,"Ladder Climbing, Trick-taking",Unknown,5.51675,14.0,1.0,20.0,14311.0,367.0,0.0,1.0,2.0,3
209642,Sherlock Holmes and Moriarty's Web,2016,3,6,45,10,75.0,6.24,14669.0,1.67,196,"Cooperative Game, Modular Board, Network and Route Building, Tile Placement, Variable Player Powers",Unknown,5.51486,9.0,2.0,29.0,18070.0,178.0,0.0,4.0,5.0,2
12059,"The Ottomans: Rise of the Turkish Empire, 1453-1571",2004,2,4,180,0,49.0,6.28,14670.0,2.91,297,"Area Movement, Chit-Pull System, Variable Player Powers",Wargames,5.51363,47.0,14.0,50.0,36696.0,29.0,0.0,2.0,3.0,4
98197,Labyrinth: The Paths of Destiny,2011,2,6,45,10,134.0,5.91,14671.0,2.0,139,"Area Movement, Dice Rolling, Hand Management, Hexagon Grid, Modular Board, Pattern Building, Tile Placement, Variable Player Powers",Unknown,5.51242,57.0,3.0,23.0,18546.0,167.0,0.0,6.0,8.0,1
1884,Fireside Football,1996,3,6,240,12,62.0,5.89,14672.0,1.8,120,Simultaneous Action Selection,Unknown,5.51361,17.0,2.0,17.0,14671.0,90.0,0.0,1.0,1.0,1
90016,Tricky,2011,2,5,20,7,65.0,5.85,14673.0,1.14,146,Dice Rolling,Unknown,5.51483,24.0,1.0,25.0,9738.0,175.0,0.0,1.0,1.0,1
166556,Aqua Brunch,2014,3,7,20,8,62.0,5.91,14674.0,1.0,83,"Hand Management, Simultaneous Action Selection",Unknown,5.5136,11.0,1.0,13.0,7544.0,97.0,0.0,1.0,2.0,2
3499,3-D Chess,1977,2,2,90,0,129.0,5.91,14675.0,4.07,238,Grid Movement,Abstract Games,5.51511,78.0,15.0,59.0,124956.0,65.0,0.0,2.0,1.0,5
130598,10 Tage durch Deutschland,2012,2,4,30,8,31.0,6.34,14676.0,1.5,57,"Hand Management, Set Collection",Unknown,5.51641,18.0,6.0,9.0,6139.0,127.0,0.0,3.0,2.0,2
5460,The Deck of Dice,1997,2,4,30,6,44.0,6.25,14677.0,1.17,157,"Card Drafting, Hand Management",Unknown,5.51203,29.0,10.0,54.0,28396.0,33.0,0.0,1.0,2.0,0
7947,Lucky Catch,1997,2,5,10,5,43.0,6.11,14678.0,1.33,119,"Dice Rolling, Hand Management, Memory",Children's Games,5.51282,32.0,1.0,24.0,9461.0,94.0,0.0,4.0,3.0,2
10716,Kemps,0,4,8,30,7,85.0,5.87,14679.0,1.17,83,"Set Collection, Simultaneous Action Selection, Team-Based Game",Unknown,5.51387,19.0,0.0,31.0,14183.0,376.0,0.0,2.0,3.0,3
5437,Raid on Iran,1980,1,2,60,12,87.0,6.0,14680.0,1.86,361,"Hexagon Grid, Simulation",Wargames,5.51572,61.0,16.0,71.0,27464.0,34.0,0.0,3.0,2.0,4
227599,Brew Dice,2017,2,4,10,21,57.0,6.2,14681.0,1.0,101,"Dice Rolling, Pattern Building",Unknown,5.51169,10.0,2.0,13.0,7091.0,247.0,0.0,2.0,2.0,1
168728,The Hen Commandments,2015,3,8,45,15,94.0,5.92,14682.0,2.0,141,"Role Playing, Storytelling, Voting",Unknown,5.51599,26.0,4.0,28.0,12799.0,74.0,0.0,3.0,3.0,2
3657,Redemption: City of Bondage,1996,1,4,45,8,110.0,5.83,14683.0,2.0,244,"Roll / Spin and Move, Variable Player Powers",Unknown,5.51657,123.0,4.0,56.0,37269.0,158.0,0.0,2.0,2.0,0
10855,Le Paresseux,1990,3,6,45,7,45.0,6.02,14684.0,1.0,66,Unknown,Unknown,5.51573,24.0,12.0,29.0,14776.0,79.0,0.0,2.0,0.0,0
257411,This Game Goes to Eleven,2018,2,6,30,8,80.0,5.78,14685.0,1.0,297,Push Your Luck,Unknown,5.51398,45.0,1.0,27.0,11832.0,500.0,0.0,1.0,1.0,1
205495,1001,2016,2,8,45,8,55.0,6.11,14686.0,2.0,110,"Action Queue, Grid Movement, Simultaneous Action Selection, Voting",Unknown,5.51324,44.0,2.0,12.0,21052.0,88.0,0.0,2.0,4.0,1
6660,Cubus,1987,2,6,20,10,103.0,5.76,14687.0,1.91,256,"Modular Board, Tile Placement",Abstract Games,5.51356,62.0,15.0,46.0,23154.0,98.0,0.0,1.0,2.0,1
67609,Way of the Dragon,2010,2,5,75,7,170.0,5.72,14688.0,1.27,79,"Dice Rolling, Roll / Spin and Move, Set Collection, Variable Player Powers",Family Games,5.5115,70.0,10.0,61.0,22403.0,1851.0,0.0,3.0,4.0,3
198142,TMNT HeroClix: Mouser Mayhem Starter Set,2016,2,2,0,14,37.0,6.48,14689.0,0.0,152,"Dice Rolling, Grid Movement, Variable Player Powers",Unknown,5.51536,34.0,1.0,16.0,9300.0,28.0,0.0,3.0,3.0,3
29489,Tai Chi Chuan,2007,3,5,30,12,56.0,5.96,14690.0,1.0,138,Push Your Luck,Unknown,5.51384,26.0,8.0,13.0,14278.0,124.0,0.0,2.0,1.0,0
7680,The Match Game,1963,3,7,30,10,33.0,6.33,14691.0,1.0,161,Team-Based Game,Unknown,5.51193,62.0,3.0,23.0,31547.0,60.0,0.0,2.0,1.0,2
11562,Crimean War,1998,2,2,0,12,42.0,6.16,14692.0,2.71,222,Hexagon Grid,Wargames,5.51509,35.0,12.0,27.0,21683.0,10.0,0.0,2.0,1.0,3
180916,Saving Time,2019,1,4,45,10,30.0,6.45,14693.0,3.0,88,"Action Queue, Cooperative Game, Variable Player Powers",Unknown,5.51446,31.0,3.0,17.0,12535.0,59.0,0.0,3.0,3.0,1
5059,Gazala: The Clash of Armor,1983,2,2,180,12,41.0,6.29,14694.0,4.08,163,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation",Wargames,5.51353,12.0,1.0,26.0,15769.0,10.0,0.0,2.0,8.0,4
4285,Chattanooga,1997,2,0,300,12,34.0,6.48,14695.0,3.0,305,"Dice Rolling, Hexagon Grid",Wargames,5.51352,17.0,2.0,35.0,17684.0,6.0,0.0,2.0,2.0,2
151640,Iron & Ale,2014,3,8,45,18,97.0,5.92,14696.0,1.5,422,"Dice Rolling, Hand Management, Take That",Unknown,5.51353,69.0,5.0,40.0,15714.0,53.0,0.0,5.0,3.0,1
25795,Hexago Continuo,2006,2,4,20,8,34.0,6.13,14697.0,1.0,96,Tile Placement,Abstract Games,5.51352,14.0,2.0,14.0,14883.0,101.0,0.0,1.0,1.0,1
3435,Zwergen Ziehen,1997,2,4,20,10,103.0,5.76,14698.0,1.15,244,Hand Management,Unknown,5.51335,46.0,2.0,32.0,10039.0,281.0,0.0,1.0,1.0,0
36538,Dracula: El Vampiro del Castillo,1986,2,4,30,0,36.0,5.97,14699.0,2.5,57,"Memory, Rock-Paper-Scissors, Secret Unit Deployment",Unknown,5.51321,7.0,0.0,10.0,9493.0,103.0,0.0,5.0,3.0,2
3827,Creature Castle,1975,2,4,30,8,36.0,6.71,14700.0,2.0,39,Unknown,Unknown,5.51727,30.0,12.0,26.0,30765.0,47.0,0.0,1.0,0.0,0
2392,Mastermind,1971,2,2,20,8,6130.0,5.56,14701.0,1.8,9848,Induction,Abstract Games,5.51314,857.0,14.0,1612.0,194360.0,19678.0,4.0,2.0,1.0,4
2392,Mastermind,1971,2,2,20,8,6130.0,5.56,14701.0,1.8,9848,Induction,Abstract Games,5.51314,857.0,14.0,1612.0,194360.0,19678.0,4.0,2.0,1.0,4
193029,Tiffin,2016,2,4,60,14,96.0,5.89,14702.0,2.0,267,"Area Majority / Influence, Hand Management",Unknown,5.51312,120.0,4.0,41.0,44723.0,198.0,0.0,1.0,2.0,1
282410,Escape Pods,2019,1,5,30,10,40.0,6.51,14703.0,2.0,56,"Action Points, Grid Movement, Memory, Pick-up and Deliver",Unknown,5.51378,17.0,2.0,14.0,14251.0,42.0,0.0,3.0,4.0,0
23081,HeroCard Cyberspace,2006,2,4,0,12,40.0,6.23,14704.0,2.0,133,Variable Player Powers,Unknown,5.51349,57.0,2.0,15.0,20289.0,26.0,0.0,2.0,1.0,3
236480,NOVA,2017,2,4,45,8,35.0,6.58,14705.0,2.0,41,"Modular Board, Pattern Building, Tile Placement",Unknown,5.5138,3.0,1.0,9.0,5929.0,59.0,0.0,2.0,3.0,0
26033,Marat¢n Cl sico,1985,2,6,120,0,44.0,6.33,14706.0,1.33,81,Dice Rolling,Unknown,5.51316,1.0,0.0,13.0,12529.0,66.0,0.0,1.0,1.0,0
12291,Animal Party,2004,2,6,10,4,170.0,5.66,14707.0,1.15,415,Dice Rolling,Children's Games,5.51434,49.0,5.0,82.0,28089.0,951.0,0.0,3.0,1.0,8
28109,Malaya: V-Mail Postcard Game #1,2007,2,2,30,10,43.0,6.09,14708.0,2.0,129,Hexagon Grid,Wargames,5.51378,33.0,1.0,40.0,18234.0,72.0,0.0,3.0,1.0,2
144631,Futterneid,2013,2,5,10,8,115.0,5.7,14709.0,1.67,241,"Commodity Speculation, Take That",Unknown,5.51259,78.0,5.0,30.0,17052.0,180.0,0.0,1.0,2.0,2
259638,10 Latidos,2018,2,4,30,10,46.0,6.48,14710.0,1.0,76,Cooperative Game,Unknown,5.51315,0.0,1.0,10.0,5070.0,54.0,0.0,3.0,1.0,0
529,Charlemagne,1998,2,4,90,10,31.0,6.24,14711.0,4.0,84,Auction/Bidding,Unknown,5.51346,19.0,7.0,13.0,20133.0,5.0,0.0,2.0,1.0,0
3091,The Great Game of Britain,1973,2,5,30,10,167.0,5.7,14712.0,1.47,298,Roll / Spin and Move,Unknown,5.50999,57.0,3.0,55.0,49461.0,226.0,0.0,2.0,1.0,3
